Date,Week,Section,Group,Student_Initials,Plant_Species,PlantID,Treatment ,Replicate,Survival,Max_Leaf_Length,Stem_Number,Max_Height,Plant_Stress,Humidity,Light,Air_Temp,Soil_Moisture
2/5/2019,4,5,6,"AS,CW",Schizachyrium scoparium,Control-6-5B,Control,5B,A,160,10,200,2,51,450,26.1,9.1
2/5/2019,4,5,6,"AS,CW",Schizachyrium scoparium,Heatwave-6-4A,Heatwave,4A,A,95,4,160,2,51,520,26.1,13.4
2/5/2019,4,5,6,"AS,CW",Schizachyrium scoparium,Heatwave-6-4B,Heatwave,4B,A,175,9,180,2,51,520,26.1,13.4
2/5/2019,4,5,6,"AS,CW",Schizachyrium scoparium,Heatwave-6-5A,Heatwave,5A,A,145,10,170,2,51,520,26.1,13.4
2/5/2019,4,5,6,"AS,CW",Schizachyrium scoparium,Heatwave-6-5B,Heatwave,5B,A,120,8,130,2,51,520,26.1,13.4
2/5/2019,4,8,1,"M,AT",Sorghastrum nutans,Control-1-7A,Control,7A,A,149,7,130,2,,5030,31.3,12.9
2/5/2019,4,8,1,"M,AT",Sorghastrum nutans,Control-1-7B,Control,7B,A,478,10,140,2,,5030,31.3,12.9
2/5/2019,4,8,1,"M,AT",Sorghastrum nutans,Control-1-8A,Control,8A,A,135,8,130,2,,5030,31.3,12.9
2/5/2019,4,8,1,"M,AT",Sorghastrum nutans,Control-1-8B,Control,8B,A,157,6,132,2,,5030,31.3,12.9
2/5/2019,4,8,1,"M,AT",Sorghastrum nutans,Heatwave-1-7A,Heatwave,7A,A,199,5,150,2,,4330,31.3,4.9
2/5/2019,4,8,1,"M,AT",Sorghastrum nutans,Heatwave-1-7B,Heatwave,7B,A,180,9,176,2,,4330,31.3,4.9
2/5/2019,4,8,1,"M,AT",Sorghastrum nutans,Heatwave-1-8A,Heatwave,8A,A,185,21,145,1,,4330,31.3,4.9
2/5/2019,4,8,1,"M,AT",Sorghastrum nutans,Heatwave-1-8B,Heatwave,8B,A,182,9,125,2,,4330,31.3,4.9
2/6/2019,4,1,2,"TN,KB",Aristida stricta ,Control-2-1A,Control,1A,A,320,22,226,2,50,553,31,15.8
2/6/2019,4,1,2,"TN,KB",Aristida stricta ,Control-2-1B,Control,1B,A,275,43,277,2,50,553,31,15.8
2/6/2019,4,1,2,"TN,KB",Aristida stricta ,Heatwave-2-1A,Heatwave,1A,A,338,48,297,3,50,553,31,12.2
2/6/2019,4,1,2,"TN,KB",Aristida stricta ,Heatwave-2-1B,Heatwave,1B,A,281,44,248,2,50,553,31,12.2
2/6/2019,4,1,4,"AG,AL",Aristida stricta ,Control-4-1A,Control,1A,A,320,42,250,2,,294,30.4,8.8
2/6/2019,4,1,4,"AG,AL",Aristida stricta ,Control-4-1B,Control,1B,A,320,40,270,2,,294,30.4,8.8
2/6/2019,4,1,4,"AG,AL",Aristida stricta ,Control-4-2A,Control,2A,A,360,15,250,2,,294,30.4,8.8
2/6/2019,4,1,4,"AG,AL",Aristida stricta ,Control-4-2B,Control,2B,A,340,33,300,2,,294,30.4,8.8
2/6/2019,4,1,4,"AG,AL",Aristida stricta ,Heatwave-4-1A,Heatwave,1A,A,230,20,220,2,,1600,30.4,12.4
2/6/2019,4,1,4,"AG,AL",Aristida stricta ,Heatwave-4-1B,Heatwave,1B,A,320,11,250,1,,1600,30.4,12.4
2/6/2019,4,1,4,"AG,AL",Aristida stricta ,Heatwave-4-2A,Heatwave,2A,A,370,26,240,2,,1600,30.4,12.4
2/6/2019,4,1,4,"AG,AL",Aristida stricta ,Heatwave-4-2B,Heatwave,2B,A,270,52,250,2,,1600,30.4,12.4
2/6/2019,4,1,5,"J,A",Aristida stricta,Control-5-1A,Control,1A,A,280,15,260,2,47,281,25.9,6.1
2/6/2019,4,1,5,"J,A",Aristida stricta,Control-5-1B,Control,1B,A,300,26,280,2,47,281,25.9,6.1
2/6/2019,4,1,5,"J,A",Aristida stricta,Control-5-2A,Control,2A,A,260,5,260,3,47,281,25.9,6.1
2/6/2019,4,1,5,"J,A",Aristida stricta,Control-5-2B,Control,2B,A,280,6,270,3,47,281,25.9,6.1
2/6/2019,4,1,5,"J,A",Aristida stricta,Heatwave-5-1A,Heatwave,1A,A,310,25,300,2,47,246,25.9,4.9
2/6/2019,4,1,5,"J,A",Aristida stricta,Heatwave-5-1B,Heatwave,1B,A,300,23,260,2,47,246,25.9,4.9
2/6/2019,4,1,5,"J,A",Aristida stricta,Heatwave-5-2A,Heatwave,2A,A,310,25,300,2,47,246,25.9,4.9
2/6/2019,4,1,5,"J,A",Aristida stricta,Heatwave-5-2B,Heatwave,2B,A,330,12,330,2,47,246,25.9,4.9
2/6/2019,4,6,1,CR,Andropogon gerardii,Control-1-3A,Control,3A,A,226,3,125,2,46,2160,25.5,9.5
2/6/2019,4,6,1,CR,Andropogon gerardii,Control-1-3B,Control,3B,A,248,4,206,1,46,2160,25.5,9.5
2/6/2019,4,6,1,CR,Andropogon gerardii,Control-1-6A,Control,6A,A,212,3,205,1,46,2160,25.5,9.5
2/6/2019,4,6,1,CR,Andropogon gerardii,Control-1-6B,Control,6B,A,182,2,170,2,46,2160,25.5,9.5
2/6/2019,4,6,1,CR,Andropogon gerardii,Heatwave-1-3A,Heatwave,3A,A,276,4,171,1,46,2190,25.5,9.3
2/6/2019,4,6,1,CR,Andropogon gerardii,Heatwave-1-3B,Heatwave,3B,A,231,2,173,2,46,2190,25.5,9.3
2/6/2019,4,6,1,CR,Andropogon gerardii,Heatwave-1-6A,Heatwave,6A,A,234,5,148,1,46,2190,25.5,9.3
2/6/2019,4,6,1,CR,Andropogon gerardii,Heatwave-1-6B,Heatwave,6B,A,277,3,253,1,46,2190,25.5,9.3
2/6/2019,4,6,2,"L,V",Andropogon gerardii,Control-2-3A,Control,3A,A,122,3,179,2,46,1747,25.3,12.2
2/6/2019,4,6,2,"L,V",Andropogon gerardii,Control-2-3B,Control,3B,A,210,1,195,2,46,1747,25.3,12.2
2/6/2019,4,6,2,"L,V",Andropogon gerardii,Control-2-6A,Control,6A,A,222,10,215,2,46,1747,25.3,12.2
2/6/2019,4,6,2,"L,V",Andropogon gerardii,Control-2-6B,Control,6B,A,195,1,120,2,46,1747,25.3,12.2
2/6/2019,4,6,2,"L,V",Andropogon gerardii,Heatwave-2-3A,Heatwave,3A,A,265,5,235,2,46,1725,25.3,10.5
2/6/2019,4,6,2,"L,V",Andropogon gerardii,Heatwave-2-3B,Heatwave,3B,A,210,6,75,1,46,1725,25.3,10.5
2/6/2019,4,6,2,"L,V",Andropogon gerardii,Heatwave-2-6A,Heatwave,6A,A,245,5,200,2,46,1725,25.3,10.5
2/6/2019,4,6,2,"L,V",Andropogon gerardii,Heatwave-2-6B,Heatwave,6B,A,215,8,215,2,46,1725,25.3,10.5
2/6/2019,4,8,6,"NL,JP",Sorghastrum nutans,Control-6-7A,Control,7A,A,164,3,162,1,,2840,23.7,7.4
2/6/2019,4,8,6,"NL,JP",Sorghastrum nutans,Control-6-7B,Control,7B,A,108,4,102,2,,2840,23.7,7.4
2/6/2019,4,8,6,"NL,JP",Sorghastrum nutans,Control-6-8A,Control,8A,A,134,2,131,2,,2840,23.7,7.4
2/6/2019,4,8,6,"NL,JP",Sorghastrum nutans,Control-6-8B,Control,8B,A,140,7,133,1,,2840,23.7,7.4
2/6/2019,4,8,6,"NL,JP",Sorghastrum nutans,Heatwave-6-7A,Heatwave,7A,A,135,5,126,2,,2840,23.7,9.6
2/6/2019,4,8,6,"NL,JP",Sorghastrum nutans,Heatwave-6-7B,Heatwave,7B,A,175,8,167,1,,2840,23.7,9.6
2/6/2019,4,8,6,"NL,JP",Sorghastrum nutans,Heatwave-6-8A,Heatwave,8A,A,169,6,164,1,,2840,23.7,9.6
2/6/2019,4,8,6,"NL,JP",Sorghastrum nutans,Heatwave-6-8B,Heatwave,8B,A,145,6,140,2,,2840,23.7,9.6
2/7/2019,4,2,1,"KR,IC",Aristida stricta ,Control-2-1A,Control,1A,A,286,15,242,3,,2200,28.9,10.9
2/7/2019,4,2,1,"KR,IC",Aristida stricta ,Control-2-1B,Control,1B,A,251,28,235,3,,2200,28.9,10.9
2/7/2019,4,2,1,"KR,IC",Aristida stricta ,Control-2-2A,Control,2A,A,335,36,277,3,,2200,28.9,10.9
2/7/2019,4,2,1,"KR,IC",Aristida stricta ,Control-2-2B,Control,2B,A,316,9,280,2,,2200,28.9,10.9
2/7/2019,4,2,1,"KR,IC",Aristida stricta ,Heatwave-2-1A,Heatwave,1A,A,283,13,219,3,,2200,28.9,13.4
2/7/2019,4,2,1,"KR,IC",Aristida stricta ,Heatwave-2-1B,Heatwave,1B,A,289,2,208,3,,2200,28.9,13.4
2/7/2019,4,2,1,"KR,IC",Aristida stricta ,Heatwave-2-2A,Heatwave,2A,A,299,38,287,2,,2200,28.9,13.4
2/7/2019,4,2,1,"KR,IC",Aristida stricta ,Heatwave-2-2B,Heatwave,2B,A,239,13,221,3,,2200,28.9,13.4
2/7/2019,4,2,3,"AR,JB",Aristida stricta,Control-3-2A,Control,2A,A,230,14,225,2,56,,27.7,2.6
2/7/2019,4,2,3,"AR,JB",Aristida stricta,Control-3-2B,Control,2B,A,360,23,310,1,56,,27.7,2.6
2/7/2019,4,2,3,"AR,JB",Aristida stricta,Heatwave-3-2A,Heatwave,2A,A,371,23,290,1,56,,27.7,5.3
2/7/2019,4,2,3,"AR,JB",Aristida stricta,Heatwave-3-2B,Heatwave,2B,A,340,22,340,1,56,,27.7,5.3
2/7/2019,4,3,1,"MP,JK",Andropogon gerardii,Control-1-3A,Control,3A,A,270,2,142,2,55,7540,27.9,8.1
2/7/2019,4,3,1,"MP,JK",Andropogon gerardii,Control-1-3B,Control,3B,A,240,5,205,1,55,7540,27.9,8.1
2/7/2019,4,3,1,"MP,JK",Andropogon gerardii,Control-1-6A,Control,6A,A,210,4,195,1,55,7540,27.9,8.1
2/7/2019,4,3,1,"MP,JK",Andropogon gerardii,Control-1-6B,Control,6B,A,240,5,142,2,55,7540,27.9,8.1
2/7/2019,4,3,1,"MP,JK",Andropogon gerardii,Heatwave-1-3A,Heatwave,3A,A,278,6,204,1,55,6460,27.9,8.2
2/7/2019,4,3,1,"MP,JK",Andropogon gerardii,Heatwave-1-3B,Heatwave,3B,A,230,3,170,1,55,6460,27.9,8.2
2/7/2019,4,3,1,"MP,JK",Andropogon gerardii,Heatwave-1-6A,Heatwave,6A,A,245,4,145,1,55,6460,27.9,8.2
2/7/2019,4,3,1,"MP,JK",Andropogon gerardii,Heatwave-1-6B,Heatwave,6B,A,278,5,245,1,55,6460,27.9,8.2
2/7/2019,4,3,5,IF,Andropogon gerardii,Control-5-3A,Control,3A,A,190,1,185,3,41,2000,33.4,4.4
2/7/2019,4,3,5,IF,Andropogon gerardii,Control-5-3B,Control,3B,A,240,2,175,3,41,2000,33.4,4.4
2/7/2019,4,3,5,IF,Andropogon gerardii,Control-5-6A,Control,6A,A,240,2,210,3,41,2000,33.4,4.4
2/7/2019,4,3,5,IF,Andropogon gerardii,Control-5-6B,Control,6B,A,150,3,130,3,41,2000,33.4,4.4
2/7/2019,4,3,5,IF,Andropogon gerardii,Heatwave-5-3A,Heatwave,3A,A,135,2,132,3,41,1900,33.4,3.8
2/7/2019,4,3,5,IF,Andropogon gerardii,Heatwave-5-3B,Heatwave,3B,A,190,2,80,3,41,1900,33.4,3.8
2/7/2019,4,3,5,IF,Andropogon gerardii,Heatwave-5-6A,Heatwave,6A,A,225,2,152,3,41,1900,33.4,3.8
2/7/2019,4,3,5,IF,Andropogon gerardii,Heatwave-5-6B,Heatwave,6B,A,215,3,200,3,41,1900,33.4,3.8
2/7/2019,4,4,3,CU,Schizachyrium scoparium,Control-3-4A,Control,4A,A,200,5,220,2,48,4640,28.6,7.4
2/7/2019,4,4,3,CU,Schizachyrium scoparium,Control-3-4B,Control,4B,A,180,9,240,2,48,4640,28.6,7.4
2/7/2019,4,4,3,CU,Schizachyrium scoparium,Control-3-5A,Control,5A,A,170,4,190,2,48,4640,28.6,7.4
2/7/2019,4,4,3,CU,Schizachyrium scoparium,Control-3-5B,Control,5B,A,210,4,240,2,48,4640,28.6,7.4
2/7/2019,4,4,3,CU,Schizachyrium scoparium,Heatwave-3-4A,Heatwave,4A,A,200,6,220,2,48,4640,28.6,3.2
2/7/2019,4,4,3,CU,Schizachyrium scoparium,Heatwave-3-4B,Heatwave,4B,A,150,5,240,2,48,4640,28.6,3.2
2/7/2019,4,4,3,CU,Schizachyrium scoparium,Heatwave-3-5A,Heatwave,5A,A,190,5,80,2,48,4640,28.6,3.2
2/7/2019,4,4,3,CU,Schizachyrium scoparium,Heatwave-3-5B,Heatwave,5B,A,180,3,170,2,48,4640,28.6,3.2
2/7/2019,4,8,2,"RG,ML,PR",Sorghastrum nutans,Control-2-7A,Control,7A,A,140,4,64,2,39,4420,34.5,4.4
2/7/2019,4,8,2,"RG,ML,PR",Sorghastrum nutans,Control-2-7B,Control,7B,A,245,7,123,2,39,4420,34.5,4.4
2/7/2019,4,8,2,"RG,ML,PR",Sorghastrum nutans,Control-2-8A,Control,8A,A,224,7,170,2,39,4420,34.5,4.4
2/7/2019,4,8,2,"RG,ML,PR",Sorghastrum nutans,Control-2-8B,Control,8B,A,147,7,120,2,39,4420,34.5,4.4
2/7/2019,4,8,2,"RG,ML,PR",Sorghastrum nutans,Heatwave-2-7A,Heatwave,7A,A,250,8,245,2,39,3020,39.5,8.1
2/7/2019,4,8,2,"RG,ML,PR",Sorghastrum nutans,Heatwave-2-7B,Heatwave,7B,A,245,3,240,2,39,3020,39.5,8.1
2/7/2019,4,8,2,"RG,ML,PR",Sorghastrum nutans,Heatwave-2-8A,Heatwave,8A,A,140,9,109,2,39,3020,39.5,8.1
2/7/2019,4,8,2,"RG,ML,PR",Sorghastrum nutans,Heatwave-2-8B,Heatwave,8B,A,175,4,175,3,39,3020,39.5,8.1
2/7/2019,4,8,3,"AW,LC",Sorghastrum nutans,Control-3-7A,Control,7A,A,100,2,75,3,,6400,33.2,7.9
2/7/2019,4,8,3,"AW,LC",Sorghastrum nutans,Control-3-7B,Control,7B,A,135,5,130,3,,6400,33.2,7.9
2/7/2019,4,8,3,"AW,LC",Sorghastrum nutans,Control-3-8A,Control,8A,A,200,8,200,3,,6400,33.2,7.9
2/7/2019,4,8,3,"AW,LC",Sorghastrum nutans,Control-3-8B,Control,8B,A,135,4,110,3,,6400,33.2,7.9
2/7/2019,4,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-7A,Heatwave,7A,A,190,9,190,3,,4800,33.2,8.6
2/7/2019,4,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-7B,Heatwave,7B,A,140,4,110,3,,4800,33.2,8.6
2/7/2019,4,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-8A,Heatwave,8A,A,160,5,150,3,,4800,33.2,8.6
2/7/2019,4,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-8B,Heatwave,8B,A,175,3,160,3,,4800,33.2,8.6
2/7/2019,4,8,4,"SW,JS",Sorghastrum nutans,Control-4-4A,Control,4A,A,247,15,221,2,,4320,28,9.8
2/7/2019,4,8,4,"SW,JS",Sorghastrum nutans,Control-4-4B,Control,4B,A,180,16,163,2,,4320,28,9.8
2/7/2019,4,8,4,"SW,JS",Sorghastrum nutans,Control-4-5A,Control,5A,A,235,13,220,2,,4320,28,9.8
2/7/2019,4,8,4,"SW,JS",Sorghastrum nutans,Control-4-5B,Control,5B,A,230,5,230,2,,4320,28,9.8
2/7/2019,4,8,4,"SW,JS",Sorghastrum nutans,Heatwave-4-4A,Heatwave,4A,A,160,12,159,2,,5130,28,7.9
2/7/2019,4,8,4,"SW,JS",Sorghastrum nutans,Heatwave-4-4B,Heatwave,4B,A,234,7,82,1,,5130,28,7.9
2/7/2019,4,8,4,"SW,JS",Sorghastrum nutans,Heatwave-4-5A,Heatwave,5A,A,250,10,160,2,,5130,28,7.9
2/7/2019,4,8,4,"SW,JS",Sorghastrum nutans,Heatwave-4-5B,Heatwave,5B,A,220,22,155,2,,5130,28,7.9
2/7/2019,4,8,5,"KD,KJ",Sorghastrum nutans,Control-5-7A,Control,7A,A,180,7,170,2,36,5450,32.9,5.1
2/7/2019,4,8,5,"KD,KJ",Sorghastrum nutans,Control-5-7B,Control,7B,A,240,9,180,2,36,5450,32.9,5.1
2/7/2019,4,8,5,"KD,KJ",Sorghastrum nutans,Control-5-8A,Control,8A,A,240,5,210,2,36,5450,32.9,5.1
2/7/2019,4,8,5,"KD,KJ",Sorghastrum nutans,Control-5-8B,Control,8B,A,140,6,130,2,36,5450,32.9,5.1
2/7/2019,4,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-7A,Heatwave,7A,A,150,9,120,1,36,5750,32.9,1.7
2/7/2019,4,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-7B,Heatwave,7B,A,160,4,130,2,36,5750,32.9,1.7
2/7/2019,4,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-8A,Heatwave,8A,A,230,9,190,1,36,5750,32.9,1.7
2/7/2019,4,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-8B,Heatwave,8B,A,210,7,200,1,36,5750,32.9,1.7
2/8/2019,4,1,1,"EW,II",Aristida stricta ,Control-1-1A,Control,1A,A,280,15,240,1,,3900,24.9,6.6
2/8/2019,4,1,1,"EW,II",Aristida stricta ,Control-1-1B,Control,1B,A,245,20,240,1,,3900,24.9,6.6
2/8/2019,4,1,1,"EW,II",Aristida stricta ,Control-1-2A,Control,2A,A,335,19,230,1,,3900,24.9,6.6
2/8/2019,4,1,1,"EW,II",Aristida stricta ,Control-1-2B,Control,2B,A,320,6,282,1,,3900,24.9,6.6
2/8/2019,4,1,1,"EW,II",Aristida stricta ,Heatwave-1-1A,Heatwave,1A,A,280,12,290,1,,4090,24.9,8.3
2/8/2019,4,1,1,"EW,II",Aristida stricta ,Heatwave-1-1B,Heatwave,1B,A,330,22,262,2,,4090,24.9,8.3
2/8/2019,4,1,1,"EW,II",Aristida stricta ,Heatwave-1-2A,Heatwave,2A,A,238,9,230,2,,4090,24.9,8.3
2/8/2019,4,1,1,"EW,II",Aristida stricta ,Heatwave-1-2B,Heatwave,2B,A,280,2,200,2,,4090,24.9,8.3
2/8/2019,4,1,2,"AP,SS",Aristida stricta ,Control-2-1A,Control,1A,A,305,10,240,2,,3110,25.5,12.9
2/8/2019,4,1,2,"AP,SS",Aristida stricta ,Control-2-1B,Control,1B,A,275,8,264,2,,3110,25.5,12.9
2/8/2019,4,1,2,"AP,SS",Aristida stricta ,Control-2-2A,Control,2A,A,259,9,243,3,,3110,25.5,12.9
2/8/2019,4,1,2,"AP,SS",Aristida stricta ,Control-2-2B,Control,2B,A,313,4,302,2,,3110,25.5,12.9
2/8/2019,4,1,2,"AP,SS",Aristida stricta ,Heatwave-2-1A,Heatwave,1A,A,352,5,325,3,,3180,25.5,13.2
2/8/2019,4,1,2,"AP,SS",Aristida stricta ,Heatwave-2-1B,Heatwave,1B,A,274,12,266,3,,3180,25.5,13.2
2/8/2019,4,1,2,"AP,SS",Aristida stricta ,Heatwave-2-2A,Heatwave,2A,A,265,8,260,2,,3180,25.5,13.2
2/8/2019,4,1,2,"AP,SS",Aristida stricta ,Heatwave-2-2B,Heatwave,2B,A,265,4,260,2,,3180,25.5,13.2
2/8/2019,4,1,3,SB,Aristida stricta ,Control-3-1A,Control,1A,A,334,44,287,2,,1157,25.4,
2/8/2019,4,1,3,SB,Aristida stricta ,Control-3-1B,Control,1B,A,275,27,225,2,,1157,25.4,
2/8/2019,4,1,3,SB,Aristida stricta ,Heatwave-3-1A,Heatwave,1A,A,325,59,250,2,,1157,25.4,
2/8/2019,4,1,3,SB,Aristida stricta ,Heatwave-3-1B,Heatwave,1B,A,350,41,255,2,,1157,25.4,
2/8/2019,4,1,5,"J,J",Aristida stricta,Control-5-1A,Control,1A,A,284,23,235,2,,3990,22.9,5.9
2/8/2019,4,1,5,"J,J",Aristida stricta,Control-5-1B,Control,1B,A,300,26,260,2,,3990,22.9,5.9
2/8/2019,4,1,5,"J,J",Aristida stricta,Control-5-2A,Control,2A,A,260,3,240,1,,3990,22.9,5.9
2/8/2019,4,1,5,"J,J",Aristida stricta,Control-5-2B,Control,2B,A,275,8,270,2,,3990,22.9,5.9
2/8/2019,4,1,5,"J,J",Aristida stricta,Heatwave-5-1A,Heatwave,1A,A,335,22,276,2,,3640,22.9,5
2/8/2019,4,1,5,"J,J",Aristida stricta,Heatwave-5-1B,Heatwave,1B,A,310,30,230,2,,3640,22.9,5
2/8/2019,4,1,5,"J,J",Aristida stricta,Heatwave-5-2A,Heatwave,2A,A,315,45,210,2,,3640,22.9,5
2/8/2019,4,1,5,"J,J",Aristida stricta,Heatwave-5-2B,Heatwave,2B,A,340,23,280,2,,3640,22.9,5
2/8/2019,4,2,4,"PP,SG",Aristida stricta,Control-4-1A,Control,1A,A,328,27,260,1,,6100,26.5,12.9
2/8/2019,4,2,4,"PP,SG",Aristida stricta,Control-4-1B,Control,1B,A,344,27,246,1,,6100,26.5,12.9
2/8/2019,4,2,4,"PP,SG",Aristida stricta,Control-4-2A,Control,2A,A,346,5,259,1,,6100,26.5,12.9
2/8/2019,4,2,4,"PP,SG",Aristida stricta,Control-4-2B,Control,2B,A,360,16,313,1,,6100,26.5,12.9
2/8/2019,4,2,4,"PP,SG",Aristida stricta,Heatwave-4-1A,Heatwave,1A,A,230,20,229,1,,2200,26.5,12.6
2/8/2019,4,2,4,"PP,SG",Aristida stricta,Heatwave-4-1B,Heatwave,1B,A,337,7,256,1,,2200,26.5,12.6
2/8/2019,4,2,4,"PP,SG",Aristida stricta,Heatwave-4-2A,Heatwave,2A,A,386,11,229,1,,2200,26.5,12.6
2/8/2019,4,2,4,"PP,SG",Aristida stricta,Heatwave-4-2B,Heatwave,2B,A,272,29,268,1,,2200,26.5,12.6
2/8/2019,4,3,6,"OA,KG,EH",Andropogon gerardii,Control-6-3A,Control,3A,A,145,5,140,1,50,922,26.8,8.1
2/8/2019,4,3,6,"OA,KG,EH",Andropogon gerardii,Control-6-3B,Control,3B,A,150,4,155,1,50,922,26.8,8.1
2/8/2019,4,3,6,"OA,KG,EH",Andropogon gerardii,Control-6-6A,Control,6A,A,130,2,235,1,50,922,26.8,8.1
2/8/2019,4,3,6,"OA,KG,EH",Andropogon gerardii,Control-6-6B,Control,6B,A,280,2,250,2,50,922,26.8,8.1
2/8/2019,4,3,6,"OA,KG,EH",Andropogon gerardii,Heatwave-6-3A,Heatwave,3A,A,235,2,130,1,50,940,26.8,15.9
2/8/2019,4,3,6,"OA,KG,EH",Andropogon gerardii,Heatwave-6-3B,Heatwave,3B,A,205,1,200,1,50,940,26.8,15.9
2/8/2019,4,3,6,"OA,KG,EH",Andropogon gerardii,Heatwave-6-6A,Heatwave,6A,A,190,5,135,2,50,940,26.8,15.9
2/8/2019,4,3,6,"OA,KG,EH",Andropogon gerardii,Heatwave-6-6B,Heatwave,6B,A,130,3,240,2,50,940,26.8,15.9
2/8/2019,4,4,2,JS,Schizachyrium scoparium,Control-2-4A,Control,4A,A,135,10,230,2,52,2010,23.6,4.5
2/8/2019,4,4,2,JS,Schizachyrium scoparium,Control-2-4B,Control,4B,A,155,12,225,2,52,2010,23.6,4.5
2/8/2019,4,4,2,JS,Schizachyrium scoparium,Control-2-5A,Control,5A,A,165,10,200,2,52,2010,23.6,4.5
2/8/2019,4,4,2,JS,Schizachyrium scoparium,Control-2-5B,Control,5B,A,182,9,225,2,52,2010,23.6,4.5
2/8/2019,4,4,2,JS,Schizachyrium scoparium,Heatwave-2-4A,Heatwave,4A,A,186,13,265,2,52,1760,23.6,5.9
2/8/2019,4,4,2,JS,Schizachyrium scoparium,Heatwave-2-4B,Heatwave,4B,A,160,21,262,2,52,1760,23.6,5.9
2/8/2019,4,4,2,JS,Schizachyrium scoparium,Heatwave-2-5A,Heatwave,5A,A,246,12,186,2,52,1760,23.6,5.9
2/8/2019,4,4,2,JS,Schizachyrium scoparium,Heatwave-2-5B,Heatwave,5B,A,262,4,160,2,52,1760,23.6,5.9
2/8/2019,4,4,5,"SB,KH",Schizachyrium scoparium,Control-5-4A,Control,4A,A,110,24,225,2,54,5760,26.1,7.3
2/8/2019,4,4,5,"SB,KH",Schizachyrium scoparium,Control-5-4B,Control,4B,A,140,7,225,2,54,5760,26.1,7.3
2/8/2019,4,4,5,"SB,KH",Schizachyrium scoparium,Control-5-5A,Control,5A,A,130,13,260,2,54,5760,26.1,7.3
2/8/2019,4,4,5,"SB,KH",Schizachyrium scoparium,Control-5-5B,Control,5B,A,150,11,280,2,54,5760,26.1,7.3
2/8/2019,4,4,5,"SB,KH",Schizachyrium scoparium,Heatwave-5-4A,Heatwave,4A,A,207,20,238,3,54,8040,26.1,8
2/8/2019,4,4,5,"SB,KH",Schizachyrium scoparium,Heatwave-5-4B,Heatwave,4B,A,156,11,142,3,54,8040,26.1,8
2/8/2019,4,4,5,"SB,KH",Schizachyrium scoparium,Heatwave-5-5A,Heatwave,5A,A,116,10,169,3,54,8040,26.1,8
2/8/2019,4,4,5,"SB,KH",Schizachyrium scoparium,Heatwave-5-5B,Heatwave,5B,A,213,8,250,3,54,8040,26.1,8
2/8/2019,4,5,3,SR,Schizachyrium scoparium,Control-3-4A,Control,4A,A,150,7,251,2,56,3910,24.9,10.1
2/8/2019,4,5,3,SR,Schizachyrium scoparium,Control-3-4B,Control,4B,A,132,8,234,2,56,3910,24.9,10.1
2/8/2019,4,5,3,SR,Schizachyrium scoparium,Control-3-5A,Control,5A,A,130,6,192,2,56,3910,24.9,10.1
2/8/2019,4,5,3,SR,Schizachyrium scoparium,Control-3-5B,Control,5B,A,160,5,245,2,56,3910,24.9,10.1
2/8/2019,4,5,3,SR,Schizachyrium scoparium,Heatwave-3-4A,Heatwave,4A,A,110,7,235,2,56,3910,24.9,16.2
2/8/2019,4,5,3,SR,Schizachyrium scoparium,Heatwave-3-4B,Heatwave,4B,A,223,7,245,2,56,3910,24.9,16.2
2/8/2019,4,5,3,SR,Schizachyrium scoparium,Heatwave-3-5A,Heatwave,5A,A,108,5,185,2,56,3910,24.9,16.2
2/8/2019,4,5,3,SR,Schizachyrium scoparium,Heatwave-3-5B,Heatwave,5B,A,180,5,180,2,56,3910,24.9,16.2
2/8/2019,4,5,4,"T,J",Schizachyrium scoparium,Control-4-4A,Control,4A,A,105,26,238,2,,6580,25.3,
2/8/2019,4,5,4,"T,J",Schizachyrium scoparium,Control-4-4B,Control,4B,A,195,18,165,3,,6580,25.3,
2/8/2019,4,5,4,"T,J",Schizachyrium scoparium,Control-4-5A,Control,5A,A,92,5,235,1,,6580,25.3,
2/8/2019,4,5,4,"T,J",Schizachyrium scoparium,Control-4-5B,Control,5B,A,180,19,228,2,,6580,25.3,
2/8/2019,4,5,4,"T,J",Schizachyrium scoparium,Heatwave-4-4A,Heatwave,4A,A,110,4,91,1,,5170,25.3,
2/8/2019,4,5,4,"T,J",Schizachyrium scoparium,Heatwave-4-4B,Heatwave,4B,A,105,11,165,1,,5170,25.3,
2/8/2019,4,5,4,"T,J",Schizachyrium scoparium,Heatwave-4-5A,Heatwave,5A,A,110,12,150,1,,5170,25.3,
2/8/2019,4,5,4,"T,J",Schizachyrium scoparium,Heatwave-4-5B,Heatwave,5B,A,110,10,182,2,,5170,25.3,
2/8/2019,4,5,5,"M,L",Schizachyrium scoparium,Control-5-4A,Control,4A,A,150,11,280,2,54,5760,26.1,7.3
2/8/2019,4,5,5,"M,L",Schizachyrium scoparium,Control-5-4B,Control,4B,A,130,13,260,2,54,5760,26.1,7.3
